time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_rate,Section47_child,Section47_child_rate,ICPC,ICPC_rate,ICPC_child,ICPC_child_rate,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Section 47s and Initial Child Protection Conferences,1250,233.4,1132,211.4,216,40.3,216,40.3,100,78,11,27,4,12,15
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Section 47s and Initial Child Protection Conferences,779,218.5,637,178.7,217,60.9,212,59.5,30,122,29,36,12,14,17
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Section 47s and Initial Child Protection Conferences,453,197.5,379,165.3,130,56.7,130,56.7,24,80,15,11,11,13,15
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Section 47s and Initial Child Protection Conferences,1265,242.5,1187,227.5,474,90.9,468,89.7,43,280,30,121,12,14,21
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Section 47s and Initial Child Protection Conferences,988,159.1,921,148.3,345,55.6,338,54.4,15,115,50,162,14,20,28
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Section 47s and Initial Child Protection Conferences,1842,220.7,1643,196.8,529,63.4,522,62.5,334,102,57,36,3,7,13
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Section 47s and Initial Child Protection Conferences,1222,216.2,1093,193.4,499,88.3,493,87.2,7,347,76,69,14,15,16
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Section 47s and Initial Child Protection Conferences,1685,266.8,1484,235,489,77.4,483,76.5,40,328,78,43,12,14,15
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Section 47s and Initial Child Protection Conferences,479,82.1,425,72.8,59,10.1,59,10.1,21,30,c,c,9,14,15
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Section 47s and Initial Child Protection Conferences,638,211.7,562,186.5,127,42.1,127,42.1,25,60,18,24,12,14,18
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Section 47s and Initial Child Protection Conferences,1160,180.3,999,155.3,368,57.2,351,54.6,50,232,26,60,12,14,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Section 47s and Initial Child Protection Conferences,800,86.8,719,78,293,31.8,293,31.8,53,167,33,40,12,13,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Section 47s and Initial Child Protection Conferences,1128,195.3,981,169.8,308,53.3,302,52.3,34,233,14,27,13,14,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Section 47s and Initial Child Protection Conferences,1377,186.6,1265,171.4,476,64.5,475,64.4,22,303,53,94,13,15,19
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Section 47s and Initial Child Protection Conferences,1543,212,1270,174.5,620,85.2,603,82.9,20,412,77,111,13,15,17
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Section 47s and Initial Child Protection Conferences,2837,310.6,2428,265.8,748,81.9,730,79.9,38,602,38,70,13,14,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Section 47s and Initial Child Protection Conferences,1128,138.9,1007,124,435,53.6,426,52.5,32,292,37,74,12,13,16
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,1682,209.1,1493,185.6,508,63.2,505,62.8,96,355,21,36,11,13,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,1074,165.1,965,148.4,357,54.9,356,54.7,17,254,24,60,13,14,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,1207,202.2,1084,181.6,418,70,413,69.2,21,266,50,81,13,14,18
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,1225,199.9,1132,184.7,470,76.7,468,76.4,45,264,77,84,13,15,18
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,1240,167.1,1070,144.2,319,43,318,42.9,c,282,c,21,13,14,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,1015,149.7,880,129.8,349,51.5,342,50.5,18,297,16,18,13,14,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,910,249.2,685,187.6,226,61.9,218,59.7,28,187,c,c,12,14,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,958,203.5,803,170.6,185,39.3,185,39.3,15,135,14,21,13,14,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,1362,176.5,1218,157.8,392,50.8,391,50.7,23,335,12,22,13,14,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,687,156.3,579,131.7,194,44.1,193,43.9,26,150,6,12,12,14,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,898,179.4,789,157.6,298,59.5,292,58.3,48,237,c,c,12,13,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,1399,225.3,1315,211.7,304,49,297,47.8,49,169,18,68,11,13,18
2023,Reporting year,National,E92000001,England,,,,,,Section 47s and Initial Child Protection Conferences,225400,189.6,194150,163.3,74380,62.6,73270,61.6,6850,51480,7100,8920,13,14,15
2023,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Section 47s and Initial Child Protection Conferences,14140,266.6,12320,232.2,5320,100.3,5240,98.8,270,4060,590,410,13,14,15
2023,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Section 47s and Initial Child Protection Conferences,32780,207.2,27420,173.3,10740,67.9,10560,66.8,980,7660,970,1140,12,14,15
2023,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Section 47s and Initial Child Protection Conferences,24150,208.9,20670,178.9,8290,71.7,8200,71,590,5480,970,1240,13,14,16
2023,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Section 47s and Initial Child Protection Conferences,17430,173.7,14790,147.4,6300,62.8,6200,61.8,500,4440,530,830,13,14,15
2023,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Section 47s and Initial Child Protection Conferences,25860,197.9,22350,171,8610,65.9,8520,65.2,640,6330,710,930,13,14,15
2023,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Section 47s and Initial Child Protection Conferences,13880,103,12130,90,5080,37.7,5010,37.2,850,3520,310,400,12,13,15
2023,Reporting year,Regional,E92000001,England,E12000007,London,,,,Section 47s and Initial Child Protection Conferences,36180,190.5,32060,168.8,11370,59.9,11210,59,1470,7050,1110,1740,12,14,16
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Section 47s and Initial Child Protection Conferences,41850,213,36140,183.9,11980,61,11790,60,1120,8190,1240,1410,13,14,15
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Section 47s and Initial Child Protection Conferences,19140,174.8,16270,148.5,6690,61.1,6530,59.7,440,4750,670,830,13,14,15
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Section 47s and Initial Child Protection Conferences,13700,210.9,12120,186.6,3870,59.5,3810,58.6,730,2070,420,660,11,14,17
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Section 47s and Initial Child Protection Conferences,22480,179.8,19940,159.5,7500,60,7400,59.2,740,4980,690,1090,13,14,15
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Section 47s and Initial Child Protection Conferences,2027,203.9,1836,184.7,826,83.1,818,82.3,20,665,71,70,13,14,14
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Section 47s and Initial Child Protection Conferences,686,306.9,604,270.2,161,72,158,70.7,12,111,21,17,14,15,15
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Section 47s and Initial Child Protection Conferences,689,175.2,642,163.3,352,89.5,345,87.7,c,288,39,c,14,15,15
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Section 47s and Initial Child Protection Conferences,967,481.4,839,417.6,297,147.8,291,144.9,15,254,15,13,13,14,15
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Section 47s and Initial Child Protection Conferences,2257,660,1831,535.4,573,167.5,568,166.1,44,388,86,55,12,14,15
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Section 47s and Initial Child Protection Conferences,1365,232,1121,190.5,490,83.3,480,81.6,80,212,94,103,12,14,19
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Section 47s and Initial Child Protection Conferences,617,146.6,551,131,307,73,298,70.8,14,263,20,10,12,14,15
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Section 47s and Initial Child Protection Conferences,1149,196.4,1057,180.7,662,113.2,650,111.1,16,564,29,53,13,14,15
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Section 47s and Initial Child Protection Conferences,1148,421.8,978,359.4,402,147.7,398,146.2,10,328,49,15,13,14,15
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Section 47s and Initial Child Protection Conferences,634,212.3,589,197.3,328,109.9,325,108.8,13,265,42,8,13,15,15
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Section 47s and Initial Child Protection Conferences,1410,321.8,1234,281.6,391,89.2,387,88.3,18,288,48,37,13,15,15
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Section 47s and Initial Child Protection Conferences,1191,217.7,1033,188.8,531,97,523,95.6,c,432,75,c,15,15,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Section 47s and Initial Child Protection Conferences,962,240.6,796,199,222,55.5,217,54.3,36,141,16,29,12,14,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Section 47s and Initial Child Protection Conferences,1185,419.2,940,332.5,397,140.4,389,137.6,25,256,59,57,13,14,17
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Section 47s and Initial Child Protection Conferences,1429,197.1,1223,168.7,517,71.3,514,70.9,21,431,25,40,13,14,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Section 47s and Initial Child Protection Conferences,910,207.6,774,176.5,299,68.2,292,66.6,35,210,19,35,12,13,14
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Section 47s and Initial Child Protection Conferences,1339,167,1123,140.1,367,45.8,360,44.9,46,217,46,58,12,14,17
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Section 47s and Initial Child Protection Conferences,957,136.1,842,119.7,405,57.6,402,57.2,34,293,65,13,12,13,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Section 47s and Initial Child Protection Conferences,1332,147.2,1197,132.3,719,79.5,701,77.5,36,553,70,60,13,14,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Section 47s and Initial Child Protection Conferences,725,263.1,619,224.6,262,95.1,261,94.7,27,180,39,16,12,14,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Section 47s and Initial Child Protection Conferences,589,169.3,504,144.9,213,61.2,208,59.8,28,176,c,c,12,14,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Section 47s and Initial Child Protection Conferences,2852,112.4,2451,96.6,1160,45.7,1145,45.1,229,668,121,142,11,14,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Section 47s and Initial Child Protection Conferences,956,101.3,851,90.1,373,39.5,359,38,65,242,18,48,12,13,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Section 47s and Initial Child Protection Conferences,3117,242.2,2568,199.6,659,51.2,651,50.6,99,452,49,59,12,14,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Section 47s and Initial Child Protection Conferences,1989,318.7,1616,259,560,89.7,557,89.3,35,465,24,36,12,13,14
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Section 47s and Initial Child Protection Conferences,1731,311.6,1486,267.5,678,122,661,119,16,521,45,96,14,15,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Section 47s and Initial Child Protection Conferences,1683,278.8,1330,220.3,415,68.7,405,67.1,21,338,29,27,13,14,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Section 47s and Initial Child Protection Conferences,2001,374.7,1575,294.9,525,98.3,519,97.2,16,461,11,37,13,14,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Section 47s and Initial Child Protection Conferences,1196,324.3,926,251.1,358,97.1,354,96,38,243,56,21,13,14,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Section 47s and Initial Child Protection Conferences,993,156.5,886,139.6,345,54.4,343,54,56,229,25,35,11,13,15
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Section 47s and Initial Child Protection Conferences,1306,252.9,1082,209.6,534,103.4,518,100.3,54,316,87,77,13,14,16
