time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Individual,Schools,Education_Services,Health_Services,Housing,LA_Services,Police,Other_legal_agency,Other,Anonymous,Unknown
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Source of referral,11206,1409,1724,82,2094,245,1227,2710,370,656,639,50
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Source of referral,4500,428,587,c,804,27,787,1369,125,171,187,c
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Source of referral,1085,147,158,45,141,7,106,383,46,41,11,0
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Source of referral,3824,343,612,193,666,81,864,841,110,83,c,c
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Source of referral,7368,868,1225,53,1086,71,2056,590,342,13,360,704
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Source of referral,3585,228,408,144,606,c,567,1152,177,205,62,c
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Source of referral,7555,874,1048,96,1201,135,895,2218,217,375,369,127
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Source of referral,7377,813,1426,c,969,39,1078,2017,314,399,283,c
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Source of referral,11216,535,2562,0,2206,266,884,3297,520,440,331,175
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Source of referral,4738,428,564,447,789,c,940,1148,163,114,91,c
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Source of referral,9801,1406,2293,0,1326,133,1489,2299,354,286,0,215
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Source of referral,308,29,49,c,27,c,68,70,11,35,15,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Source of referral,17418,870,3208,307,2815,229,1151,4546,1000,955,525,1812
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Source of referral,5923,429,1342,145,651,70,549,1529,155,807,246,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Source of referral,4098,216,683,174,664,52,416,1166,154,385,188,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Source of referral,3414,322,524,114,694,19,361,909,194,180,82,15
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Source of referral,6290,331,1461,c,719,74,680,2075,122,826,0,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Source of referral,1447,177,318,69,223,c,222,289,35,69,25,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Source of referral,3020,284,607,63,576,106,382,620,108,41,33,200
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Source of referral,8891,772,796,814,1162,64,1699,2422,346,323,487,6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Source of referral,4668,407,1022,39,459,55,776,1401,142,182,185,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Source of referral,1997,202,412,95,216,c,337,536,56,58,69,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Source of referral,5228,328,1295,c,676,86,561,1491,170,346,227,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Source of referral,11071,1240,2513,287,1750,245,1081,1999,399,523,478,556
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Source of referral,5368,243,1094,137,815,89,758,1401,272,230,188,141
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Source of referral,4461,334,778,c,612,62,405,1658,197,209,154,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Source of referral,1561,98,301,20,252,14,188,488,72,114,c,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Source of referral,4453,436,699,106,620,57,642,1320,131,235,78,129
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Source of referral,1822,138,412,14,224,c,339,548,57,48,37,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Source of referral,9127,1635,1516,61,1411,181,1318,2504,204,10,287,0
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Source of referral,6000,405,1176,37,972,174,1144,1427,198,208,212,47
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Source of referral,3223,137,502,91,438,122,776,823,109,187,c,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Source of referral,8480,735,1533,0,1070,158,508,2573,692,104,99,1008
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Source of referral,2618,183,429,85,340,52,505,825,88,56,55,0
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Source of referral,2325,189,409,10,378,57,423,560,63,128,62,46
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Source of referral,6202,639,491,770,1035,103,787,1318,287,601,157,14
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Source of referral,2126,130,457,50,240,62,280,652,121,73,40,21
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Source of referral,1819,117,497,39,136,24,372,412,26,135,55,6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Source of referral,3344,155,560,62,370,55,531,863,83,153,42,470
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Source of referral,10337,751,2000,51,1708,88,995,3532,245,456,305,206
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Source of referral,4367,415,824,67,445,40,771,1191,173,343,76,22
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Source of referral,16115,1837,3772,0,2167,170,1608,4198,381,1159,370,453
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Source of referral,2212,215,667,0,283,33,265,478,39,169,0,63
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Source of referral,19373,2168,3172,133,2375,406,2198,6675,719,1050,413,64
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Source of referral,2612,247,519,35,316,64,349,817,76,81,83,25
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Source of referral,2359,214,441,27,298,c,406,666,141,95,48,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Source of referral,6814,383,861,35,621,35,492,1998,80,1754,128,427
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Source of referral,2845,246,517,15,437,85,353,887,126,130,49,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Source of referral,2628,168,444,38,397,66,279,1014,70,122,c,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Source of referral,1591,110,266,12,200,c,368,515,45,29,43,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Source of referral,2613,99,552,7,342,37,482,800,67,159,68,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Source of referral,13626,654,2652,106,1778,126,1746,5199,367,803,195,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Source of referral,1512,139,296,33,187,28,254,478,c,53,24,c
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Source of referral,9995,919,1877,0,1083,182,1819,2913,363,690,0,149
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Source of referral,1061,147,97,0,133,7,105,372,14,30,23,133
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Source of referral,1371,121,208,c,175,10,141,581,41,62,18,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Source of referral,1264,110,255,0,226,7,217,330,31,53,35,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Source of referral,1625,84,240,68,206,77,395,366,28,52,53,56
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Source of referral,6489,577,1267,122,955,c,1054,1601,181,352,324,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Source of referral,4842,387,857,193,758,107,602,1136,66,312,50,374
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Source of referral,5341,505,1311,91,1012,92,526,1043,132,338,218,73
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Source of referral,4894,490,1036,62,736,34,692,1224,135,411,22,52
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Source of referral,8066,643,1423,82,1241,103,1519,2372,182,266,235,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Source of referral,12,c,c,0,0,0,c,c,0,0,c,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Source of referral,1360,167,250,7,260,31,112,348,57,59,69,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Source of referral,4435,207,489,533,723,17,558,955,48,391,506,8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Source of referral,1490,172,283,33,192,92,273,309,48,65,17,6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Source of referral,5165,641,669,67,806,28,565,1651,176,343,207,12
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Source of referral,2574,277,447,7,268,44,420,673,43,140,40,215
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Source of referral,3627,319,724,6,460,46,250,1281,84,210,144,103
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Source of referral,1805,141,382,0,261,9,278,435,23,156,61,59
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Source of referral,3739,293,608,177,659,92,357,1164,113,197,67,12
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Source of referral,1807,111,326,14,319,27,229,635,32,114,0,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Source of referral,55,c,7,6,c,c,15,21,c,0,0,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Source of referral,4433,324,1006,42,1020,60,539,1128,95,218,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Source of referral,1762,125,356,c,350,21,255,530,25,73,25,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Source of referral,3923,285,699,6,768,54,548,1187,102,210,56,8
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Source of referral,2802,219,628,c,367,21,403,917,87,106,45,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Source of referral,2460,155,209,40,507,22,216,1132,32,115,32,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Source of referral,3908,244,613,36,825,42,463,1326,139,186,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Source of referral,3293,76,515,29,490,39,899,769,67,397,12,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Source of referral,6261,195,1178,63,940,89,863,1914,118,637,14,63
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Source of referral,2812,206,630,10,617,20,303,735,95,170,15,11
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Source of referral,5251,130,1169,36,846,38,786,1616,141,138,22,329
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Source of referral,3907,209,784,16,595,16,685,1305,54,236,7,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Source of referral,1675,146,209,c,351,43,214,499,57,93,c,50
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Source of referral,3510,109,812,25,501,c,546,1139,132,199,31,c
