time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2years+,2years+_percent
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Duration of open episode,4637,1452,31.3,698,15.1,680,14.7,561,12.1,1246,26.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Duration of open episode,3262,607,18.6,346,10.6,373,11.4,500,15.3,1436,44
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Duration of open episode,1238,247,20,170,13.7,249,20.1,271,21.9,301,24.3
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Duration of open episode,1994,288,14.4,285,14.3,262,13.1,392,19.7,767,38.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Duration of open episode,1265,255,20.2,129,10.2,208,16.4,221,17.5,452,35.7
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Duration of open episode,1849,425,23,280,15.1,200,10.8,209,11.3,735,39.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Duration of open episode,6614,2198,33.2,1046,15.8,876,13.2,808,12.2,1686,25.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Duration of open episode,3381,889,26.3,443,13.1,562,16.6,615,18.2,872,25.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Duration of open episode,1400,352,25.1,154,11,184,13.1,196,14,514,36.7
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Duration of open episode,2824,773,27.4,451,16,457,16.2,340,12,803,28.4
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Duration of open episode,3788,730,19.3,537,14.2,784,20.7,606,16,1131,29.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Duration of open episode,2249,593,26.4,245,10.9,330,14.7,463,20.6,618,27.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Duration of open episode,3700,790,21.4,487,13.2,566,15.3,550,14.9,1307,35.3
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Duration of open episode,1355,221,16.3,178,13.1,221,16.3,199,14.7,536,39.6
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Duration of open episode,2977,938,31.5,388,13,452,15.2,352,11.8,847,28.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Duration of open episode,1541,348,22.6,158,10.3,229,14.9,276,17.9,530,34.4
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Duration of open episode,6412,1745,27.2,584,9.1,722,11.3,775,12.1,2586,40.3
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Duration of open episode,5882,1211,20.6,635,10.8,962,16.4,876,14.9,2198,37.4
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Duration of open episode,3408,592,17.4,407,11.9,667,19.6,827,24.3,915,26.8
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Duration of open episode,6678,2426,36.3,1576,23.6,1870,28,467,7,339,5.1
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Duration of open episode,1765,434,24.6,240,13.6,252,14.3,317,18,522,29.6
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Duration of open episode,1057,287,27.2,106,10,139,13.2,123,11.6,402,38
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Duration of open episode,3489,881,25.3,554,15.9,605,17.3,600,17.2,849,24.3
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Duration of open episode,1454,267,18.4,132,9.1,260,17.9,251,17.3,544,37.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Duration of open episode,774,179,23.1,104,13.4,117,15.1,130,16.8,244,31.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Duration of open episode,1796,486,27.1,209,11.6,297,16.5,293,16.3,511,28.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Duration of open episode,2417,766,31.7,429,17.7,312,12.9,240,9.9,670,27.7
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Duration of open episode,4325,650,15,386,8.9,467,10.8,778,18,2044,47.3
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Duration of open episode,8020,2794,34.8,925,11.5,1027,12.8,942,11.7,2332,29.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Duration of open episode,1155,379,32.8,111,9.6,156,13.5,241,20.9,268,23.2
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Duration of open episode,10030,2505,25,1136,11.3,1520,15.2,1525,15.2,3344,33.3
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Duration of open episode,2589,917,35.4,279,10.8,386,14.9,305,11.8,702,27.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Duration of open episode,1487,301,20.2,180,12.1,294,19.8,210,14.1,502,33.8
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Duration of open episode,3504,679,19.4,418,11.9,527,15,591,16.9,1289,36.8
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Duration of open episode,1328,286,21.5,173,13,186,14,195,14.7,488,36.7
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Duration of open episode,1499,316,21.1,260,17.3,206,13.7,208,13.9,509,34
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Duration of open episode,1549,476,30.7,204,13.2,256,16.5,186,12,427,27.6
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Duration of open episode,1952,469,24,206,10.6,278,14.2,307,15.7,692,35.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Duration of open episode,4583,1203,26.2,413,9,605,13.2,687,15,1675,36.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Duration of open episode,838,227,27.1,128,15.3,129,15.4,108,12.9,246,29.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Duration of open episode,3824,1131,29.6,452,11.8,597,15.6,765,20,879,23
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Duration of open episode,951,215,22.6,113,11.9,114,12,128,13.5,381,40.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Duration of open episode,541,177,32.7,59,10.9,113,20.9,58,10.7,134,24.8
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Duration of open episode,1314,170,12.9,153,11.6,232,17.7,291,22.1,468,35.6
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Duration of open episode,1684,393,23.3,244,14.5,259,15.4,280,16.6,508,30.2
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Duration of open episode,3681,698,19,412,11.2,484,13.1,633,17.2,1454,39.5
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Duration of open episode,x,x,x,x,x,x,x,x,x,x,x
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Duration of open episode,5731,981,17.1,754,13.2,1110,19.4,744,13,2142,37.4
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Duration of open episode,2260,597,26.4,267,11.8,326,14.4,300,13.3,770,34.1
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Duration of open episode,2982,786,26.4,359,12,491,16.5,452,15.2,894,30
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Duration of open episode,c,0,0,c,c,c,c,0,0,0,0
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Duration of open episode,1409,359,25.5,150,10.6,204,14.5,234,16.6,462,32.8
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Duration of open episode,1886,608,32.2,215,11.4,267,14.2,261,13.8,535,28.4
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Duration of open episode,1095,257,23.5,148,13.5,162,14.8,186,17,342,31.2
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Duration of open episode,4037,1082,26.8,541,13.4,586,14.5,594,14.7,1234,30.6
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Duration of open episode,1583,327,20.7,149,9.4,289,18.3,264,16.7,554,35
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Duration of open episode,1618,437,27,188,11.6,241,14.9,250,15.5,502,31
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Duration of open episode,1843,468,25.4,319,17.3,282,15.3,219,11.9,555,30.1
2014,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Duration of open episode,2819,687,24.4,344,12.2,580,20.6,356,12.6,852,30.2
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Duration of open episode,2124,478,22.5,228,10.7,329,15.5,375,17.7,714,33.6
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Duration of open episode,28,c,c,c,c,0,0,c,c,19,67.9
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Duration of open episode,2465,666,27,299,12.1,346,14,494,20,660,26.8
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Duration of open episode,1459,366,25.1,161,11,139,9.5,238,16.3,555,38
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Duration of open episode,2816,520,18.5,298,10.6,392,13.9,394,14,1212,43
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Duration of open episode,2038,531,26.1,218,10.7,285,14,241,11.8,763,37.4
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Duration of open episode,1002,270,26.9,132,13.2,143,14.3,108,10.8,349,34.8
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Duration of open episode,4242,714,16.8,436,10.3,569,13.4,964,22.7,1559,36.8
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Duration of open episode,3029,475,15.7,250,8.3,445,14.7,569,18.8,1290,42.6
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Duration of open episode,3313,1185,35.8,376,11.3,331,10,440,13.3,981,29.6
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Duration of open episode,2927,491,16.8,257,8.8,351,12,568,19.4,1260,43
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Duration of open episode,2544,591,23.2,349,13.7,435,17.1,372,14.6,797,31.3
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Duration of open episode,1639,387,23.6,175,10.7,319,19.5,190,11.6,568,34.7
2014,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Duration of open episode,2017,355,17.6,181,9,242,12,402,19.9,837,41.5
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Duration of open episode,2184,755,34.6,316,14.5,343,15.7,259,11.9,511,23.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Duration of open episode,1937,590,30.5,212,10.9,190,9.8,257,13.3,688,35.5
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Duration of open episode,1616,397,24.6,154,9.5,248,15.3,269,16.6,548,33.9
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Duration of open episode,1413,396,28,291,20.6,307,21.7,247,17.5,172,12.2
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Duration of open episode,1972,341,17.3,256,13,329,16.7,410,20.8,636,32.3
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Duration of open episode,3753,849,22.6,470,12.5,441,11.8,500,13.3,1493,39.8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Duration of open episode,2594,754,29.1,421,16.2,343,13.2,386,14.9,690,26.6
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Duration of open episode,2012,584,29,224,11.1,219,10.9,253,12.6,732,36.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Duration of open episode,3457,624,18.1,571,16.5,775,22.4,777,22.5,710,20.5
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Duration of open episode,1714,343,20,255,14.9,370,21.6,274,16,472,27.5
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Duration of open episode,1114,266,23.9,145,13,227,20.4,191,17.1,285,25.6
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Duration of open episode,2334,549,23.5,361,15.5,285,12.2,228,9.8,911,39
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Duration of open episode,1822,465,25.5,227,12.5,270,14.8,232,12.7,628,34.5
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Duration of open episode,915,252,27.5,91,9.9,106,11.6,151,16.5,315,34.4
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Duration of open episode,1603,317,19.8,284,17.7,326,20.3,244,15.2,432,26.9
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Duration of open episode,2363,740,31.3,315,13.3,379,16,248,10.5,681,28.8
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Duration of open episode,788,187,23.7,65,8.2,109,13.8,115,14.6,312,39.6
2014,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Duration of open episode,1298,329,25.3,174,13.4,324,25,210,16.2,261,20.1
